id,by_user,liked_post,liked_date
370,33,166,2019/01/21
2317,47,916,2019/01/20
439,75,200,2019/01/20
44,77,651,2019/01/19
2261,37,424,2019/01/19
3599,1,880,2019/01/19
4902,31,165,2019/01/19
944,66,92,2019/01/19
4849,24,578,2019/01/19
4383,83,592,2019/01/18
2565,90,860,2019/01/18
424,13,953,2019/01/18
4938,5,712,2019/01/18
1367,51,743,2019/01/18
1543,82,54,2019/01/17
4551,78,543,2019/01/17
1624,39,764,2019/01/17
3511,34,499,2019/01/17
1561,67,463,2019/01/17
4128,57,638,2019/01/17
4774,44,138,2019/01/17
3246,25,979,2019/01/16
4406,52,580,2019/01/16
1636,71,217,2019/01/16
2656,35,964,2019/01/15
2053,46,964,2019/01/15
1569,83,191,2019/01/15
3008,21,206,2019/01/15
3798,57,581,2019/01/15
1355,39,267,2019/01/15
2065,43,296,2019/01/15
748,7,569,2019/01/14
1357,26,511,2019/01/14
3895,81,797,2019/01/13
2655,16,741,2020/11/13
3897,6,891,2019/01/13
162,89,190,2019/01/13
313,15,431,2019/01/11
1759,13,637,2019/01/11
2044,61,117,2019/01/11
3018,18,82,2019/01/11
818,3,777,2019/01/11
3487,49,846,2019/01/10
1791,50,139,2019/01/10
4647,10,393,2019/01/10
3786,25,128,2019/01/09
4492,88,525,2019/01/09
1175,62,813,2019/01/09
1006,1,946,2019/01/09
2447,67,46,2019/01/09
970,62,643,2019/01/08
2803,55,691,2019/01/08
4758,87,938,2019/01/08
1595,10,484,2019/01/08
179,69,613,2019/01/08
492,62,42,2019/01/07
3,35,757,2019/01/07
4100,69,889,2019/01/07
3350,15,464,2019/01/07
2624,82,879,2019/01/07
4498,97,456,2019/01/07
4376,93,130,2019/01/07
701,66,116,2019/01/06
2883,68,552,2019/01/06
485,94,735,2019/01/06
3928,58,96,2019/01/06
2371,88,915,2019/01/06
3948,65,935,2019/01/06
1069,94,460,2019/01/06
4356,15,325,2019/01/06
3117,60,764,2019/01/05
3271,12,678,2019/01/05
1049,76,164,2019/01/05
2080,77,269,2019/08/25
4900,79,308,2019/01/04
1675,31,462,2019/01/04
4226,47,547,2019/01/04
4305,71,923,2019/01/03
3171,2,534,2019/01/03
4494,44,735,2019/01/03
1326,8,755,2019/01/03
1836,42,367,2019/01/02
3787,62,137,2019/01/02
4504,74,786,2019/01/02
1938,3,469,2019/01/02
1,65,798,2019/01/02
3846,61,708,2019/01/02
3744,90,776,2019/01/02
4167,6,220,2019/01/01
3247,86,183,2019/01/01
2315,9,740,2019/01/01
4620,1,57,2019/01/01
1663,19,801,2018/12/31
4740,29,939,2018/12/31
4262,9,793,2018/12/30
916,30,635,2018/12/30
2869,73,344,2018/12/30
936,47,504,2018/12/30
845,1,892,2018/12/30
481,17,398,2018/12/30
4509,51,396,2018/12/29
638,80,226,2018/12/29
3400,31,312,2018/12/29
3492,6,837,2018/12/28
1666,78,933,2018/12/28
4756,66,553,2018/12/28
2953,75,145,2018/12/28
587,43,94,2018/12/28
456,96,111,2018/12/28
4127,73,832,2018/12/27
1033,90,771,2018/12/27
820,42,594,2018/12/27
3658,14,547,2018/12/27
2222,67,214,2018/12/26
2987,27,575,2018/12/26
2654,39,480,2018/12/26
475,18,806,2018/12/26
1418,99,102,2018/12/26
926,100,192,2018/12/26
2475,67,379,2018/12/25
3955,83,730,2018/12/25
2710,50,745,2018/12/25
288,100,672,2018/12/25
203,14,953,2018/12/25
2242,10,385,2018/12/24
4819,17,29,2018/12/24
2808,63,185,2018/12/23
4285,64,777,2018/12/23
3385,78,976,2019/05/06
3236,98,130,2018/12/22
706,71,84,2018/12/22
3301,86,499,2018/12/22
3249,45,504,2018/12/22
1711,50,155,2018/12/22
663,91,108,2018/12/22
3503,65,178,2018/12/21
3535,6,923,2018/12/21
1132,28,6,2018/12/21
2378,16,976,2020/08/27
1618,60,500,2018/12/21
303,13,363,2018/12/21
71,89,719,2018/12/20
1335,2,251,2018/12/20
4282,73,925,2018/12/20
2501,15,777,2018/12/20
2198,75,27,2018/12/19
4111,21,316,2018/12/19
3669,32,899,2018/12/19
1523,72,850,2018/12/19
2469,77,788,2018/12/19
3717,95,459,2018/12/19
4415,87,745,2018/12/18
2363,26,423,2018/12/18
2705,94,437,2018/12/18
3686,19,397,2018/12/18
3825,64,337,2018/12/17
2185,75,802,2018/12/17
664,99,857,2018/12/17
2972,61,715,2018/12/17
3532,6,762,2018/12/16
2610,22,823,2018/12/16
2381,30,24,2018/12/16
562,65,941,2018/12/15
3260,19,653,2018/12/15
1111,44,276,2018/12/15
61,75,928,2018/12/15
732,19,376,2018/12/15
2350,28,338,2018/12/15
1314,40,461,2018/12/15
4162,94,897,2018/12/15
186,95,696,2018/12/15
2054,18,85,2018/12/15
680,41,86,2018/12/14
3022,88,743,2018/12/14
3637,39,599,2018/12/14
2353,24,979,2018/12/14
3011,62,680,2018/12/14
279,11,714,2018/12/14
4825,66,936,2018/12/14
1164,23,604,2018/12/13
2717,64,514,2018/12/13
1465,84,634,2018/12/13
3682,31,12,2018/12/13
3889,48,134,2018/12/12
2237,78,675,2018/12/12
2403,39,941,2018/12/12
821,83,72,2018/12/12
1246,46,110,2018/12/11
2727,88,291,2018/12/10
4543,57,932,2018/12/10
2099,89,961,2018/12/10
336,21,186,2018/12/10
2997,1,353,2018/12/10
4181,48,969,2018/12/10
4847,26,462,2018/12/09
1048,85,958,2018/12/09
2824,81,55,2018/12/09
4989,21,460,2018/12/08
3233,14,604,2018/12/08
3298,22,974,2018/12/08
1444,23,237,2018/12/07
3733,24,359,2018/12/07
1032,38,62,2018/12/07
881,62,585,2018/12/06
4699,12,762,2018/12/06
3068,57,376,2018/12/06
3135,68,816,2018/12/06
2282,49,777,2018/12/06
535,29,941,2018/12/06
246,83,709,2018/12/06
4642,90,786,2018/12/05
2924,53,682,2018/12/05
3158,82,422,2018/12/05
1487,28,382,2018/12/05
4306,2,1000,2018/12/05
252,17,755,2018/12/05
4935,67,451,2018/12/04
2082,36,214,2018/12/04
1318,28,521,2018/12/04
1260,100,589,2018/12/04
4501,72,102,2018/12/03
2390,73,197,2018/12/03
2458,46,448,2018/12/03
3835,20,673,2018/12/03
8,92,361,2018/12/03
4788,87,613,2018/12/02
4629,97,837,2018/12/02
2480,28,70,2018/12/02
580,17,85,2018/12/02
3030,44,378,2018/12/02
2598,4,459,2018/12/02
519,7,733,2018/12/01
2137,39,529,2018/12/01
3603,11,872,2018/11/30
2901,91,447,2018/11/30
3655,36,391,2018/11/30
385,46,29,2018/11/30
1887,30,497,2020/12/03
325,30,444,2018/11/29
719,42,888,2018/11/29
1343,91,926,2018/11/29
4516,74,416,2018/11/29
4319,42,712,2018/11/28
3677,47,21,2018/11/28
914,15,891,2018/11/28
1397,92,149,2018/11/28
707,96,387,2018/11/27
1897,71,149,2018/11/27
4661,19,12,2018/11/27
2784,42,332,2018/11/26
4694,13,964,2018/11/26
134,72,636,2018/11/26
828,12,218,2018/11/26
314,24,472,2018/11/25
4107,91,312,2018/11/25
4218,29,859,2018/11/25
1548,93,361,2018/11/25
4772,2,963,2018/11/25
533,31,397,2018/11/24
3411,6,940,2018/11/24
3354,55,659,2018/11/24
1218,20,391,2018/11/24
4704,70,173,2018/11/24
70,21,506,2018/11/23
4992,29,369,2018/11/23
1104,71,566,2018/11/23
3333,37,888,2018/11/23
1604,90,173,2018/11/23
2328,2,770,2018/11/23
1358,90,397,2018/11/23
3615,39,643,2018/11/22
1737,30,497,2020/07/25
1013,22,497,2019/11/09
3056,20,497,2019/03/14
1348,6,28,2018/11/21
1513,24,701,2018/11/21
1756,81,734,2018/11/20
2698,62,841,2018/11/20
4268,18,214,2018/11/20
4229,2,196,2018/11/20
1488,55,645,2018/11/20
4260,12,739,2018/11/20
2427,72,672,2018/11/20
4995,100,187,2018/11/20
1463,86,35,2018/11/19
1669,82,693,2018/11/19
4006,78,712,2018/11/19
2989,75,804,2018/11/18
1859,95,42,2018/11/18
3241,21,148,2018/11/18
401,36,192,2018/11/17
4592,39,583,2018/11/17
2555,1,126,2018/11/17
4604,91,818,2018/11/17
1954,89,139,2018/11/17
4354,83,213,2018/11/17
1242,52,373,2018/11/16
7,9,201,2018/11/16
10,71,380,2018/11/16
4650,43,176,2018/11/16
2612,27,584,2018/11/16
1112,34,291,2018/11/16
1473,96,829,2018/11/16
1014,33,971,2018/11/16
673,6,241,2018/11/15
2170,6,362,2018/11/15
626,55,685,2018/11/15
352,82,136,2018/11/15
4507,51,847,2018/11/15
4402,74,265,2018/11/15
2182,47,910,2018/11/15
3146,88,131,2018/11/13
3436,14,576,2018/11/13
3270,88,916,2018/11/13
1653,64,59,2018/11/13
4971,46,512,2018/11/13
1089,9,611,2018/11/13
1128,40,501,2018/11/12
4852,50,522,2018/11/12
4531,97,25,2018/11/12
2581,39,399,2018/11/12
2922,64,128,2018/11/12
1451,61,630,2018/11/12
3237,9,247,2018/11/12
4918,37,547,2018/11/11
1361,69,535,2018/11/11
2348,71,76,2018/11/11
2996,48,707,2018/11/11
2061,26,897,2018/11/11
2081,63,781,2018/11/11
3703,75,607,2018/11/11
3349,13,162,2018/11/11
1316,72,229,2018/11/11
876,7,315,2018/11/11
3472,56,767,2018/11/11
3486,5,978,2018/11/11
2288,43,49,2018/11/10
3250,56,251,2018/11/10
947,39,432,2018/11/10
4251,72,747,2018/11/10
1443,42,20,2018/11/09
2300,17,163,2018/11/09
3877,97,500,2018/11/09
3789,46,490,2018/11/09
2957,10,377,2018/11/09
2574,100,226,2018/11/09
2673,33,922,2018/11/09
3248,48,939,2018/11/08
2579,63,549,2018/11/08
1152,93,687,2018/11/08
1863,49,163,2018/11/08
4430,36,303,2018/11/08
666,84,331,2018/11/07
858,30,747,2018/11/07
2445,87,593,2018/11/07
4347,58,57,2018/11/06
1960,76,564,2018/11/06
2463,48,332,2018/11/06
21,48,546,2018/11/06
69,7,665,2018/11/06
1698,71,144,2018/11/05
3133,23,299,2018/11/05
2277,89,491,2018/11/05
1811,65,167,2018/11/05
3829,15,636,2018/11/05
3828,1,446,2018/11/04
3329,50,762,2018/11/04
1265,27,876,2018/11/04
127,91,49,2018/11/04
32,91,225,2018/11/04
3156,98,450,2018/11/03
1422,31,934,2018/11/03
48,47,725,2018/11/03
4085,17,714,2018/11/03
1101,4,593,2018/11/02
4171,42,1000,2018/11/02
1820,42,21,2018/11/02
206,40,538,2018/11/02
1122,6,237,2018/11/02
2627,98,321,2018/11/02
2084,28,344,2018/11/02
3410,51,89,2018/11/02
1667,86,344,2018/11/01
4178,8,459,2018/11/01
1287,8,897,2018/11/01
1168,1,558,2018/11/01
3406,57,585,2018/11/01
4581,1,677,2018/11/01
2143,75,355,2018/10/31
4673,4,341,2018/10/31
4794,68,551,2018/10/30
2634,36,560,2018/10/30
2968,68,309,2018/10/30
1086,10,321,2018/10/29
2531,50,227,2018/10/29
1991,19,497,2018/11/21
4930,95,666,2018/10/29
3326,96,23,2018/10/29
446,66,931,2018/10/29
1922,90,494,2018/10/29
275,68,510,2018/10/29
2087,78,727,2018/10/29
3339,99,790,2018/10/28
4727,18,680,2018/10/28
2858,58,475,2018/10/28
1074,1,993,2018/10/28
2321,10,73,2018/10/28
2184,20,624,2018/10/28
1901,50,950,2018/10/28
1245,65,532,2018/10/28
437,78,379,2018/10/28
1884,89,365,2018/10/27
3925,16,426,2019/01/13
3630,39,303,2018/10/27
2505,5,428,2018/10/27
2251,65,449,2018/10/26
2660,69,268,2018/10/26
4868,21,463,2018/10/26
1790,95,537,2018/10/26
96,5,232,2018/10/26
3519,11,793,2018/10/26
4246,42,727,2018/10/26
4074,9,566,2018/10/26
911,84,172,2018/10/25
4464,97,345,2018/10/25
4429,14,368,2018/10/25
2566,44,386,2018/10/25
2670,26,360,2018/10/25
1644,14,494,2018/10/25
4481,40,816,2018/10/24
1701,33,690,2018/10/24
2861,96,86,2018/10/24
4049,51,357,2018/10/24
2668,84,682,2018/10/24
4042,56,206,2018/10/23
2266,52,454,2018/10/23
1628,66,555,2018/10/23
3269,59,181,2018/10/23
1632,1,188,2018/10/23
2765,73,649,2018/10/22
870,43,679,2018/10/22
3854,58,39,2018/10/22
1178,61,696,2018/10/22
150,36,975,2018/10/21
4177,50,742,2018/10/21
2361,29,903,2018/10/21
18,34,939,2018/10/21
2940,66,869,2018/10/20
4684,57,602,2018/10/20
2050,93,39,2018/10/20
2016,93,608,2018/10/20
4440,14,968,2018/10/20
4873,53,370,2018/10/20
1079,22,993,2018/10/20
1217,60,51,2018/10/20
688,25,49,2018/10/19
1886,16,968,2018/10/19
4805,11,915,2018/10/18
58,2,109,2018/10/18
2680,15,944,2018/10/18
3998,42,318,2018/10/18
2385,31,873,2018/10/18
1055,34,981,2018/10/18
4342,30,923,2018/10/17
285,74,293,2018/10/17
4822,67,245,2018/10/17
121,94,906,2018/10/17
3982,79,855,2018/10/17
1955,69,673,2018/10/17
4009,89,602,2018/10/16
2273,49,709,2018/10/16
577,60,380,2018/10/16
814,55,197,2018/10/16
202,58,510,2018/10/15
2102,81,68,2018/10/15
2895,70,641,2018/10/15
4249,21,813,2018/10/15
1783,98,249,2018/10/14
375,36,673,2018/10/14
3516,100,540,2018/10/14
1163,36,851,2018/10/13
1065,25,665,2018/10/13
2860,96,57,2018/10/13
3149,3,326,2018/10/13
1510,77,652,2018/10/12
4411,22,345,2018/10/12
4701,90,381,2018/10/12
1172,97,862,2018/10/12
1541,71,289,2018/10/12
3112,18,689,2018/10/12
2872,98,629,2018/10/11
861,13,890,2018/10/11
578,97,817,2018/10/11
3465,51,432,2018/10/10
2967,69,413,2018/10/10
1968,74,696,2018/10/10
3420,47,68,2018/10/10
1850,45,720,2018/10/09
601,78,354,2018/10/09
4705,11,972,2018/10/09
3195,15,497,2018/10/29
1837,33,707,2018/10/09
2028,96,447,2018/10/09
2753,24,246,2018/10/08
993,91,152,2018/10/08
181,56,635,2018/10/08
1044,62,20,2018/10/07
3150,12,336,2018/10/07
2275,41,686,2018/10/06
3403,25,170,2018/10/06
639,31,44,2018/10/06
4974,61,349,2018/10/06
3589,69,650,2018/10/06
3222,26,607,2018/10/05
3443,85,84,2018/10/05
1229,27,620,2018/10/05
4871,22,522,2018/10/05
2176,29,817,2018/10/05
114,54,221,2018/10/04
2909,30,155,2018/10/04
3557,93,857,2018/10/04
4731,64,765,2018/10/04
369,22,471,2018/10/04
2422,44,286,2018/10/03
4265,2,616,2018/10/03
1813,32,811,2018/10/03
1500,87,667,2018/10/03
436,26,857,2018/10/02
3753,85,246,2018/10/02
3450,14,636,2018/10/02
3816,16,622,2018/10/02
2831,15,63,2018/10/02
1557,43,836,2018/10/01
3538,70,435,2018/10/01
302,76,71,2018/10/01
3775,72,33,2018/10/01
2431,12,787,2018/10/01
1113,14,669,2018/09/30
3274,55,339,2018/09/30
607,66,34,2018/09/30
3124,89,915,2018/09/30
2549,31,950,2018/09/29
1720,80,559,2018/09/29
2347,96,226,2018/09/29
3066,63,292,2018/09/28
2830,49,869,2018/09/28
2374,42,535,2018/09/28
264,52,512,2018/09/28
4679,11,985,2018/09/28
1120,88,513,2018/09/28
4146,45,754,2018/09/28
4395,23,298,2018/09/28
2150,13,832,2018/09/27
4512,72,367,2018/09/27
4842,79,733,2018/09/27
4016,17,818,2018/09/27
2497,91,152,2018/09/26
3154,51,556,2018/09/26
4359,15,777,2018/09/25
473,50,590,2018/09/25
3578,70,707,2018/09/25
4665,91,78,2018/09/24
2360,63,189,2018/09/24
3618,96,402,2018/09/24
136,72,752,2018/09/24
742,63,437,2018/09/23
4685,26,409,2018/09/23
4499,15,312,2018/09/23
3493,34,138,2018/09/23
1761,29,973,2018/09/22
4173,18,588,2018/09/22
4300,84,73,2018/09/22
1719,58,44,2018/09/22
2797,89,381,2018/09/22
2337,45,514,2018/09/22
1040,28,474,2018/09/22
539,53,734,2018/09/21
167,48,555,2018/09/21
242,54,618,2018/09/21
575,69,231,2018/09/20
3224,9,626,2018/09/20
418,21,110,2018/09/20
2584,67,963,2018/09/20
1124,61,705,2018/09/20
1794,46,83,2018/09/20
294,21,347,2018/09/19
153,85,353,2018/09/19
4437,62,96,2018/09/18
1993,88,109,2018/09/18
1983,89,106,2018/09/18
1008,38,865,2018/09/18
3434,78,178,2018/09/18
4432,3,611,2018/09/17
3604,95,400,2018/09/17
2659,84,210,2018/09/17
2572,18,898,2018/09/16
2512,94,460,2018/09/16
3838,82,976,2020/08/28
4473,60,147,2018/09/16
1978,36,297,2018/09/15
483,10,938,2018/09/15
2370,92,328,2018/09/15
2367,72,888,2018/09/15
4304,86,831,2018/09/15
1695,28,969,2018/09/15
4859,90,148,2018/09/15
3762,61,411,2018/09/13
4723,3,572,2018/09/13
4401,91,56,2018/09/12
3217,64,973,2018/09/12
4893,42,126,2018/09/12
3713,68,867,2018/09/12
1377,13,836,2018/09/12
4807,31,414,2018/09/11
19,36,268,2018/09/11
2983,48,772,2018/09/11
740,36,722,2018/09/11
1963,76,520,2018/09/10
332,47,175,2018/09/10
1191,6,58,2018/09/10
1072,96,618,2018/09/09
946,44,904,2018/09/09
2596,47,863,2018/09/09
4010,84,518,2018/09/09
1369,98,993,2018/09/09
4266,34,709,2018/09/09
3188,17,1000,2018/09/08
2841,21,419,2018/09/08
3764,59,803,2018/09/08
3174,39,978,2018/09/08
3541,45,689,2018/09/08
1702,86,997,2018/09/07
2619,51,137,2018/09/07
4763,100,857,2018/09/06
4131,93,694,2018/09/06
3109,67,510,2018/09/06
4891,84,993,2018/09/06
1641,6,484,2018/09/05
2174,76,222,2018/09/05
1994,64,292,2018/09/04
4632,17,403,2018/09/04
3848,33,174,2018/09/04
4979,59,661,2018/09/04
4790,53,841,2018/09/04
676,23,805,2018/09/03
4125,91,814,2018/09/03
2630,83,213,2018/09/03
2743,28,167,2018/09/03
3527,39,911,2018/09/03
3373,1,937,2018/09/02
2238,78,319,2018/09/02
310,29,954,2018/09/02
3513,81,731,2018/09/02
3297,25,626,2018/09/02
3893,79,52,2018/09/02
774,8,477,2018/09/01
2663,9,290,2018/09/01
3242,6,502,2018/09/01
2966,93,927,2018/09/01
3851,55,988,2018/09/01
1591,43,173,2018/08/31
2657,64,142,2018/08/31
3577,71,824,2018/08/31
4302,94,538,2018/08/31
438,7,757,2018/08/30
4136,91,286,2018/08/30
1499,65,500,2018/08/30
2279,76,995,2018/08/30
2645,67,485,2018/08/30
764,85,563,2018/08/29
1415,13,276,2018/08/29
599,98,660,2018/08/29
3601,94,374,2018/08/29
2682,79,992,2018/08/29
2094,37,633,2018/08/29
3738,79,184,2018/08/28
1706,74,605,2018/08/28
2152,80,816,2018/08/28
1307,75,893,2018/08/28
3159,83,176,2018/08/27
1139,57,634,2018/08/27
4461,36,939,2018/08/27
4075,81,204,2018/08/27
2943,67,908,2018/08/27
4060,32,167,2018/08/27
4422,84,231,2018/08/26
4232,70,950,2018/08/26
3721,42,858,2018/08/26
2394,16,653,2018/08/26
3305,15,473,2018/08/25
2141,95,770,2018/08/25
2351,76,85,2018/08/25
4339,75,417,2018/08/25
2906,58,140,2018/08/24
1826,23,841,2018/08/24
4398,65,259,2018/08/24
2326,28,523,2018/08/24
235,86,904,2018/08/24
3766,74,199,2018/08/23
1468,44,832,2018/08/23
4341,96,460,2018/08/23
495,68,180,2018/08/23
2961,64,876,2018/08/22
4535,45,870,2018/08/22
260,76,99,2018/08/22
2681,65,14,2018/08/22
2905,55,557,2018/08/22
434,13,105,2018/08/22
1297,64,339,2018/08/21
4960,6,710,2018/08/21
2278,69,758,2018/08/21
2118,98,147,2018/08/21
903,69,296,2018/08/20
2461,27,367,2018/08/20
2389,38,149,2018/08/20
2213,98,989,2018/08/20
1774,100,941,2018/08/20
3614,69,311,2018/08/20
3307,35,216,2018/08/20
1134,13,556,2018/08/20
3085,39,978,2018/08/20
4769,60,251,2018/08/20
2741,81,145,2018/08/19
1877,92,674,2018/08/19
1107,5,570,2018/08/19
1946,28,231,2018/08/19
2911,76,966,2018/08/19
3065,5,739,2018/08/18
4851,55,34,2018/08/18
2779,81,3,2018/08/18
1312,6,284,2018/08/18
1076,70,962,2018/08/18
3820,59,446,2018/08/18
2115,23,801,2018/08/18
329,50,683,2018/08/18
3342,41,76,2018/08/17
4087,14,80,2018/08/17
1429,11,352,2018/08/17
2122,9,996,2018/08/17
2455,12,453,2018/08/16
1727,83,38,2018/08/16
3268,24,65,2018/08/15
4784,88,532,2018/08/15
4059,6,319,2018/08/15
249,45,760,2018/08/15
2303,87,154,2018/08/15
3711,75,852,2018/08/15
1136,51,405,2018/08/14
3502,25,711,2018/08/14
2611,16,269,2018/08/01
3779,89,413,2018/08/14
4998,81,644,2018/08/13
4472,71,613,2018/08/13
967,29,162,2018/08/12
1490,23,834,2018/08/12
3568,49,299,2018/08/12
6,40,652,2018/08/12
615,3,304,2018/08/11
660,74,931,2018/08/11
1359,72,48,2018/08/11
64,76,921,2018/08/11
3309,67,810,2018/08/10
4957,58,15,2018/08/10
1829,87,242,2018/08/09
3799,59,32,2018/08/09
1016,67,666,2018/08/09
3304,97,568,2018/08/09
962,15,398,2018/08/09
602,54,895,2018/08/08
705,51,371,2018/08/08
3613,37,28,2018/08/08
2792,7,402,2018/08/08
4570,87,269,2018/08/08
915,44,68,2018/08/07
4674,65,595,2018/08/07
4743,81,512,2018/08/07
1876,98,79,2018/08/06
866,56,865,2018/08/06
3257,69,651,2018/08/06
763,43,566,2018/08/06
4680,82,2,2018/08/06
4156,20,994,2018/08/06
786,98,845,2018/08/06
2462,17,90,2018/08/06
1228,74,783,2018/08/05
1867,100,62,2018/08/05
4070,16,209,2018/08/05
1350,28,301,2018/08/05
3468,29,145,2018/08/05
3196,92,351,2018/08/05
683,36,491,2018/08/04
3445,90,253,2018/08/04
3377,26,227,2018/08/03
4557,86,657,2018/08/03
244,88,813,2018/08/03
1501,10,145,2018/08/02
2467,39,52,2018/08/02
874,22,569,2018/08/02
1805,54,402,2018/08/02
3526,21,601,2018/08/02
219,77,186,2018/08/02
4278,78,233,2018/08/02
465,90,947,2018/08/02
3883,49,559,2018/08/01
2417,11,497,2018/08/01
3499,2,219,2018/08/01
1777,10,117,2018/08/01
4054,25,198,2018/08/01
2293,53,938,2018/08/01
3084,91,269,2018/08/14
477,74,845,2018/08/01
657,5,116,2018/07/31
1071,30,139,2018/07/31
4881,4,511,2018/07/31
366,51,198,2018/07/31
2745,2,141,2018/07/31
734,26,996,2018/07/31
2737,46,792,2018/07/31
1933,68,945,2018/07/30
27,2,119,2018/07/30
1771,11,654,2018/07/30
1629,60,141,2018/07/30
1681,8,728,2018/07/30
2601,64,181,2018/07/29
4528,44,820,2018/07/29
2067,21,585,2018/07/28
2468,77,784,2018/07/28
785,79,251,2018/07/28
4648,66,742,2018/07/28
546,30,849,2018/07/27
3881,60,213,2018/07/27
2623,19,757,2018/07/26
4224,21,649,2018/07/26
648,59,999,2018/07/25
4064,63,779,2018/07/25
745,36,894,2018/07/25
3673,100,691,2018/07/24
180,49,73,2018/07/24
3097,33,201,2018/07/24
1849,6,215,2018/07/24
1021,13,570,2018/07/24
4624,63,916,2018/07/24
2420,76,412,2018/07/23
2592,51,766,2018/07/23
4513,28,594,2018/07/23
3000,40,356,2018/07/23
2125,86,620,2018/07/23
406,99,451,2018/07/22
1030,55,228,2018/07/22
3619,1,807,2018/07/22
4326,17,329,2018/07/22
2457,10,123,2018/07/22
2179,43,597,2018/07/22
3944,75,186,2018/07/22
31,97,597,2018/07/22
4233,78,812,2018/07/22
583,86,164,2018/07/22
1846,25,447,2018/07/21
4427,91,56,2018/07/21
2846,50,211,2018/07/21
3672,83,503,2018/07/20
4448,13,803,2018/07/20
2055,19,326,2018/07/20
1831,83,29,2018/07/20
2986,35,238,2018/07/20
4230,60,444,2018/07/19
263,11,248,2018/07/19
4750,43,415,2018/07/19
2998,38,823,2018/07/19
301,35,548,2018/07/18
872,86,975,2018/07/18
2667,60,695,2018/07/18
656,70,322,2018/07/18
3688,34,650,2018/07/18
780,27,258,2018/07/17
4013,82,906,2018/07/17
3916,98,255,2018/07/17
2088,43,127,2018/07/17
2796,4,419,2018/07/17
2428,25,178,2018/07/16
3145,97,421,2018/07/16
3419,24,409,2018/07/16
4332,73,710,2018/07/15
1741,23,307,2018/07/15
1253,100,794,2018/07/15
1257,94,442,2018/07/15
1995,18,50,2018/07/15
2662,18,380,2018/07/15
4608,64,781,2018/07/14
4279,54,747,2018/07/14
2599,32,305,2018/07/14
1845,85,809,2018/07/14
3118,55,32,2018/07/13
2530,3,875,2018/07/13
448,29,34,2018/07/12
131,5,646,2018/07/12
3795,83,179,2018/07/12
3462,78,110,2018/07/12
397,65,794,2018/07/12
4997,98,532,2018/07/11
904,90,334,2018/07/11
1450,58,983,2018/07/11
4414,58,702,2018/07/10
1494,76,938,2018/07/10
4577,4,730,2018/07/09
4007,99,426,2019/01/04
3414,60,839,2018/07/09
57,46,698,2018/07/08
4786,74,900,2018/07/08
1896,45,583,2018/07/08
3166,52,672,2018/07/08
2832,36,964,2018/07/08
1507,49,722,2018/07/07
4420,80,151,2018/07/07
4452,1,497,2018/07/07
3424,94,126,2018/07/07
777,13,32,2018/07/06
2855,12,11,2018/07/06
4799,4,990,2018/07/06
1210,68,386,2018/07/06
248,48,47,2018/07/06
327,44,807,2018/07/06
2636,13,480,2018/07/05
2614,21,72,2018/07/05
2384,32,626,2018/07/05
1818,38,25,2018/07/05
1445,14,277,2018/07/05
3026,40,208,2018/07/05
2307,3,79,2018/07/05
2490,65,339,2018/07/05
4483,63,963,2018/07/04
1900,4,174,2018/07/04
713,75,293,2018/07/04
3049,88,473,2018/07/04
1330,51,418,2018/07/04
668,42,433,2018/07/04
2897,5,576,2018/07/04
3168,75,143,2018/07/03
1717,77,310,2018/07/03
1631,69,779,2018/07/03
510,50,101,2018/07/03
4848,63,737,2018/07/02
4114,65,644,2018/07/02
1155,97,958,2018/07/01
1932,46,486,2018/07/01
4615,26,680,2018/07/01
4165,67,910,2018/07/01
4646,66,466,2018/07/01
4729,32,33,2018/07/01
